baseMean log2FoldChange lfcSE pvalue padj
MKRN1 4002.69498599666 0.114071319433486 0.218152283148791 0.577942014989056 0.721256326731976
RAB19 12.5079225977618 0.740529156872002 0.369237393116341 0.0202192924012311 0.0636295048907029
SLC37A3 297.287355535113 -0.529797752117008 0.22404716040692 0.0116489786312445 0.0414030191572537
PPP1R2P6 0.878504895377841 0.238813866065687 0.627347500299252 0.440847720290741 0.603872986277956
KDM7A.DT 66.0158532764467 0.821712702966597 0.328393533999363 0.00536174471124467 0.0224169942392868
KDM7A 3254.03422833484 0.291940501230444 0.257459372824792 0.222290100087583 0.380199199508273
PARP12 2480.80357501243 1.16255637273703 0.2029130702119 3.08797681138697e-09 1.18645604658246e-07
TBXAS1 1472.99916604155 0.0737884143423848 0.303314066758485 0.788062981881624 0.873087361774493
HIPK2 6152.81938514109 1.33261352773784 0.328602960658109 1.17781344015146e-05 0.000139562912892094
ERHP1 1.69798246575418 0.267605438100157 0.561643953772953 0.442620906062215 0.605437953642931
CLEC2L 25.2071012860206 0.2119166020066 0.433975560023314 0.532075800038587 0.683606084887376
FMC1 1.54251753566923 0.0227316219102875 0.562233115732414 0.944689819678413 0.967953818013677
LUC7L2 366.89411293948 0.128520999510337 0.190707870446116 0.483548029024973 0.641575724423583
UBN2 692.902318225123 -0.676775317777852 0.239166083966659 0.0023033489350241 0.0113082897860985
FCF1P11 0.914264351079022 -0.151182697577938 0.629839535575975 0.619140009126396 0.751896393707436
TTC26 19.88703254224 -0.180028662252666 0.407270559981713 0.57673884075247 0.720207033559748
RPL17P28 38.2873662640997 2.05760568519917 0.38104015515406 8.57013051403756e-09 2.80060079667996e-07
ZC3HAV1 3704.46598397985 0.754493747003137 0.136432053997124 1.84301365938076e-08 5.38662628628103e-07
ZC3HAV1L 78.7079789477445 2.0602941354076 0.320675007013044 1.85566354972239e-11 1.49148957808937e-09
KIAA1549 5.58478629710093 -0.00126618080371477 0.411262234105706 0.996308269772182 0.997905868592085
RPS3AP28 2.45619816565046 4.66143134817438 1.39683230458764 2.37977164770564e-05 0.000253788135425076
TRIM24 385.835089847207 -0.0249987709405994 0.155821429623238 0.868955563462043 0.92389390761634
CREB3L2.AS1 3.58756999269893 2.54984248730724 0.982276349066623 0.000694454877544797 0.00422431066579977
CREB3L2 725.939455605346 -0.104790812911864 0.171172634318575 0.521885910454208 0.675584196359203
DGKI 6.65412356515332 2.06347166502499 0.958259850253905 0.00297037390134756 0.0139268092196186
PSMC1P3 0.853168270198482 -0.767209156272484 1.20360554881997 0.0688194892900725 0.162652072957791
RNU6.223P 2.97831444381594 0.726807939997229 0.919684608698231 0.083869540332462 0.188114895942165
SLC13A4 18.7885495656626 0.13431115942549 0.419696862350325 0.687795787540429 0.803322550871293
STMP1 713.86176026327 0.403692397081296 0.306418856192179 0.142924745041774 0.277576512156922
NUP205 1094.13823960459 0.506718061481554 0.137250955232996 0.000163885350651175 0.00128096586912262
SDHDP2 14.7358499229971 3.25498166349445 0.573620126842333 1.23537988121992e-09 5.401574992646e-08
CNOT4 412.107359314462 0.764252808199301 0.234538025206281 0.000560409183114547 0.00354492127401102
SLC23A4P 2.56285754319869 0.679229280961072 0.671510377374133 0.103124656158909 0.219042883767015
MIR6509 3.19537194442805 -0.688406297367567 0.708426338016863 0.108220152756252 0.226836910791676
WDR91 772.546246912102 -0.186909207608321 0.179769932733974 0.277647071403878 0.44338089612296
TMEM140 950.476717753377 1.34441459296552 0.262401518928884 7.34512096491319e-08 1.7961860686234e-06
RNF14P4 1.02561627453833 0.322687220649891 0.673722191072729 0.306689647772668 0.472862828375059
CYREN 784.349207484008 0.535464232540254 0.226264937281827 0.0122779369663887 0.0431419132951023
AGBL3 56.4180495149628 -0.34640145425049 0.279792024109303 0.172686716353389 0.316998186702402
CALD1 132.538028143393 2.22163027487555 0.471737621421667 3.37448935031593e-07 6.67969524011978e-06
TUBB3P2 0.966917520604582 -0.290246552846077 0.72479159906709 0.246277828670855 0.408290429241088
BPGM 323.693253141784 0.960692692811053 0.449696483025157 0.0106385701681187 0.0385603526573012
AKR1B1 543.73123113124 -0.418458866565834 0.261350134207623 0.080569828317147 0.182568157822292
SLC35B4 250.127846687396 -0.286155159410522 0.182143677439091 0.101857478911774 0.216868738212817
LRGUK 53.244777475464 -0.266895952651568 0.374068344912824 0.389788727433351 0.557462700902271
RPS3AP27 15.486032502547 4.21613444227151 0.816771854723383 2.46811679635245e-08 6.92656860100864e-07
COX5BP3 11.5712454165631 4.29491547601506 0.691716163518249 6.26863393177901e-11 4.29607758672579e-09
RPS15AP23 0.971644632064957 0.583378378810891 0.99889687153044 0.0584750645161387 0.144016225000314
EXOC4 664.287327650724 1.34157000075789 0.208445406240842 3.07360918076375e-11 2.34129769720756e-09
ST13P7 5.81213037822782 -0.576831886699961 0.507302059926552 0.131519090863344 0.261435748722898
CHCHD3 320.238951441893 -0.553216916013336 0.150716777991402 0.000154122084489117 0.00121245664307344
PLXNA4 156.732087807873 0.232365697992073 0.280686272550342 0.365461546669611 0.533231996204465
PODXL 60.099656137946 0.600983522227796 0.346870226073934 0.0477646742828434 0.123505230520685
MKLN1.AS 8.64153115636812 -0.595658066206653 0.438110618657634 0.0868472245843427 0.193015152179949
MKLN1 1711.1444731167 0.476069309818366 0.229477081148123 0.0277532923824376 0.0817271656876147
RNU6.1010P 12.3851510295552 2.23812417033353 0.64329738721618 5.17538766104901e-05 0.000488111842303078
LINC00513 205.458932748235 5.48438591239109 0.558726210163476 1.50531258907744e-23 2.74242865186758e-20
LINC.PINT 1780.91397968744 1.06551813153523 0.238701954414672 2.71358319694847e-06 3.949690802376e-05
MIR29A 1.569310389862 0.926110530447005 1.11332282371044 0.0539906364374268 0.135718442427852
KLF14 1.14408009751465 -0.499792400031821 0.838033101946002 0.119862760143861 0.244792952491107
COPG2IT1 12.0586701945151 -0.0125425829050752 0.40186810035775 0.968111769641084 0.981490424220616
COPG2 149.268542154494 -0.0265979660543999 0.289673251962551 0.917801596110109 0.951803922686742
MEST 71.9219226894629 0.769571042629265 0.279899940403091 0.00287551382042283 0.0135751699846167
MESTIT1 2.66389929900884 1.17428234319006 0.764634747111727 0.0202336452911846 0.0636655085428724
CEP41 59.858418009971 -0.522055946139549 0.289835804215167 0.0445342341863747 0.117457766652494
CPA5 2.50557284554635 -0.920389649934675 0.993039396112256 0.0528765776329075 0.133485882241412
TMEM209 207.073614838872 0.559835441791684 0.186891384902122 0.00184832785667112 0.0094477773211466
LINC03008 2.1397116312945 0.361893146505397 0.623645253953687 0.30888044420104 0.475244160118456
KLHDC10 389.058508985232 0.0229474107252572 0.162019372979153 0.884786231728739 0.933326223426721
ZC3HC1 120.429019640329 0.625482853690071 0.148175564930609 1.54383503452152e-05 0.000177172291468291
UBE2H 1552.18073125065 0.303436690592066 0.204344702031996 0.12006255047767 0.245080063356005
NRF1 443.99485543067 0.511619697066113 0.154633184792662 0.000684842174591769 0.00417629557069045
SMKR1 7.33393855836847 -1.43352472348633 0.545728518418225 0.00166834120751629 0.00869861089404272
STRIP2 28.489688562452 -0.00588845842562102 0.269826800727823 0.980200012305696 0.98840287546507
CDC26P1 4.31564661347177 -0.368185077821957 0.488393354664509 0.315603942409434 0.482397636087188
AHCYL2 283.404517644676 -0.402974151647538 0.254586834525182 0.0846908619540284 0.189587510141201
SMO 9.40186984587131 0.373332612714334 0.485601021560334 0.307953406459664 0.474218311757496
RNY1P11 3.38514622612039 0.446028942658652 0.622122636272569 0.233534729382317 0.39385452856254
TSPAN33 909.034022518084 1.06159848095271 0.346356580754819 0.000685743733522826 0.00417946180715808
TPI1P2 5.9660662506874 -0.621151724846935 0.54270386946503 0.104434141030755 0.220968815103656
RN7SL306P 2.70750949452688 2.47398527534974 1.15727657690171 0.00247303239710221 0.0119879011675052
TNPO3 1209.25542597515 0.394200442314084 0.129537622964604 0.00192510083537101 0.00976486182433433
IRF5 1072.13102349026 0.655296844705942 0.24353438617549 0.00413144930795475 0.018169733407867
KCP 11.3801703408818 -0.582489142977132 0.387773165415707 0.0748459860711255 0.173005175247087
ATP6V1FNB 37.1346516357006 0.353292409575086 0.300784479991741 0.189263518880545 0.338942206183276
ATP6V1F 835.937345878284 -0.144515237341626 0.269458501034681 0.55728996070757 0.704491333467613
FLNC 2.52251437272634 0.250134275616774 0.564650641486545 0.466080028482008 0.625936825559879
CCDC136 146.475795525307 -1.19829246712316 0.281528927952605 4.31941022775767e-06 5.92414971137003e-05
OPN1SW 1.42181498036805 4.35035771559296 1.83156304642708 0.00102882190489526 0.00587107921817284
RN7SL81P 11.1576305288637 -1.16007799057262 0.491365940334398 0.0038288869175269 0.0171215229680861
CALU 652.694818750355 -0.302349324285123 0.194663097618906 0.104107989513495 0.220528740512308
GARIN1A 62.0206474729923 -0.0619475038433286 0.279479739204673 0.806712412471449 0.88526989064606
LINC01000 2646.80192575931 -0.158684152355902 0.239196710926989 0.476217215444304 0.635365626333373
RNU6.177P 2.48439438552371 1.32424388555362 1.72890455097911 0.0259136701246981 0.0774469796672796
RPS10P15 18.4639251307812 2.20976046455363 0.403633481238816 4.33302692157966e-09 1.58940662012709e-07
METTL2B 137.992871782235 -0.0721407500632495 0.207872858916797 0.714139294450225 0.823022191777102
HILPDA.AS1 8.29602167926018 -0.137783633770637 0.479524706391195 0.691899346705161 0.806865286054741
IMPDH1 2074.63057194881 -0.496848733207289 0.246737285805526 0.0290687707314502 0.0847561303989016
PRRT4 32.755011896006 -2.22092496341978 0.731344830512655 0.000142532563196804 0.0011343032667795
RBM28 478.92055032778 -0.102824489921638 0.216960734874022 0.61534634064973 0.749328897637408
MIR593 8.18859631396783 0.750752303365707 0.518874477011828 0.0558724306474083 0.139121079591531
LRRC4 239.999762259029 0.377965406089898 0.423013313435396 0.269467494001803 0.433838894901496
SND1.IT1 58.4248112718119 3.38380205558332 0.685710677623655 9.69912801909387e-08 2.27513236859904e-06
SND1 2331.82468033027 0.839476164208427 0.254160432085929 0.00042474626167484 0.00281047299416929
FSCN3 12.7681900221138 -0.358073569526918 0.473871349095392 0.303536874843393 0.46979986958062
ARF5 1187.37006919303 -0.383770078806734 0.223964743811939 0.0674475867398866 0.160328274579472
GCC1 691.391858689221 -0.279954919180558 0.247859092194928 0.22191989398781 0.379773990008728
ZNF800 2130.78601596857 -0.434783209999341 0.192421066571393 0.0173514976465326 0.0564239835710986
EEF1GP1 2.12582189352089 1.35150626976847 0.888915916870937 0.0154837554736839 0.0517118640644174
POT1.AS1 7.12507095018039 0.51949304612984 0.480842040023352 0.154924821286313 0.293574277798507
POT1 161.305290399828 -0.216592145096503 0.201903894830234 0.259150133073372 0.422864622275718
WASL.DT 26.4417391733083 0.0623228290620567 0.302252120304572 0.818490411325755 0.893396443776707
WASL 309.486602579746 0.571516094858346 0.221951568139532 0.00648665854362941 0.0260874409640961
LMOD2 22.5938559438403 -0.0289703384308616 0.296232632989558 0.912723940478448 0.949104394346453
ASB15 8.11841507960116 0.479027737837244 0.491126095362535 0.197987443162719 0.349967778333066
NDUFA5 604.338234801228 0.262500526603653 0.318226643441316 0.354475505789499 0.522183557905641
IQUB 6.07434799541014 1.5277231194715 0.503688358036109 0.000341699519888602 0.00233226191189654
AASS 102.820141507588 -1.08082458768369 0.372381156783459 0.000818575130169942 0.00484846640362375
FAM3C 507.43792420885 0.577010844513043 0.270898550899085 0.0208711697043819 0.0651836445824568
WNT16 11.0597143092568 0.163021986121028 0.401383850665092 0.617536793268651 0.75103412185354
RNU6.517P 1.25243004435542 0.647144059751528 0.980699995321381 0.0664125205240935 0.158372636192195
HMGN1P18 4.91021979506215 1.60399372176482 0.663472867589769 0.00182923202686116 0.00936705805853493
CPED1 140.882615948198 1.11520938564304 0.41181132719638 0.00186915055582509 0.00953168545613876
ING3 554.576788854289 -0.903644100586977 0.255582371699804 0.000132765135904311 0.00107024756679206
LSM8 571.124163556395 -0.0632748484481177 0.218100156904295 0.758299232456905 0.852818448478464
CTTNBP2 4.52448718454469 -1.5417334018351 1.30321097836516 0.0151831671026255 0.05098522597132
ST7.OT3 2.5147062906501 1.32183459161147 1.05912999274566 0.0200137213192721 0.0630733711232416
ST7.AS2 8.22098675774564 4.90122886011264 0.682340929333786 1.0582218176698e-13 1.67979178071223e-11
TPM3P1 12.1772872813118 3.06041784163156 0.651443144314071 2.51700333008096e-07 5.1912006417198e-06
ST7.OT4 11.6692913964516 4.03830205282959 0.747843354916043 7.63608717495437e-09 2.56830981259773e-07
ST7 124.59281845017 0.703983546575771 0.256102263951978 0.0031874529144277 0.014738598903388
ST7.AS1 10.7602061695701 0.355027454375007 0.352945043257431 0.240170219427138 0.401176752530263
CAPZA2 1305.80723694402 0.935323852015876 0.304547190523043 0.000807069461265177 0.00479409797097228
MET 1.89843328094866 -0.487584714605393 0.739125559055956 0.158383120846166 0.297958160910325
CAV1 4.9614572850725 0.779407906362789 0.572967070038482 0.0607460279886668 0.14833348194887
CAV2 21.2999091303567 0.509522536040545 0.450837318253699 0.154850023110098 0.293534310693919
TES 1446.25367910135 -0.191211031464814 0.183826061140562 0.277942690799903 0.443693545547096
TFEC 692.25075705354 -0.0987789954709945 0.372002520188739 0.748009332842048 0.846333765880848
LINC01393 2.10238692470475 0.586380989550556 0.689381447868341 0.137634249665421 0.270104126228495
MDFIC 604.992645527509 0.185705890235316 0.20738382146151 0.345124749908368 0.512854627684662
SMIM30 49.4801813528904 0.971018665263083 0.313703234058518 0.000715253142794636 0.004331541331794
GPR85 0.816526886421181 0.124593397938813 0.666218603091016 0.528757471351073 0.681264488370884
BMT2 179.324252168735 -0.0919997831620715 0.23025206296972 0.670403162936045 0.790355583914355
TMEM168 406.116281422807 0.120000953178076 0.232811976269583 0.584454025957665 0.726521516772984
LSMEM1 65.6763115756034 0.30804259043571 0.361816887384168 0.319847098478883 0.486536130458206
IFRD1 1377.28348338839 -1.0250908874072 0.421611127418468 0.00331898901066456 0.0152256000760795
RN7SKP187 3.62311610601453 4.35610472774959 1.09522792950413 2.86784227207401e-06 4.13840051168859e-05
ZNF277 270.80098900993 -0.37185719951064 0.201060827346943 0.0513611882991528 0.130640872437007
RPL7AP42 8.09758249948057 4.07079157668376 1.01338916591017 4.83671107835522e-06 6.51109467949519e-05
DOCK4.AS1 6.67757923700018 2.04467176073368 0.922078442088665 0.00238101541633281 0.0116293007464948
DOCK4 289.539749140528 1.72613356607706 0.553271813298902 0.00028197810628738 0.00199954763530805
LRRN3 40.7415703470805 0.705271647885541 0.42074736373021 0.0440519152987635 0.11650894897914
IMMP2L 498.731802838372 3.55835217452992 0.382067462412147 1.74296651313365e-21 2.24145493588987e-18
DNAJB9 464.398348091413 -0.640892216579774 0.316399694771092 0.0214149983468562 0.0664804183112315
THAP5 168.516580692791 0.290231952104552 0.281173211790819 0.258941881779245 0.422650994434661
RPL7P32 19.6243117430843 1.99337171283152 0.342688328300656 6.58553213167382e-10 3.17120932737121e-08
PNPLA8 966.072184048828 -0.443757314248658 0.288972925231678 0.0863354586914812 0.192239178842554
NRCAM 57.5756239557426 -0.00455384823980716 0.464168146347026 0.987250048247751 0.992470711123021
LAMB1 54.2022405176754 1.5950456545669 0.269893765997472 5.49085567064247e-10 2.70973107610803e-08
DLD 766.342760683207 0.239408225366482 0.220723005505372 0.253235917331228 0.416434552603795
SLC26A3 2.24991762222643 0.17106428406307 0.529257072063338 0.622323629729832 0.754296124253124
CBLL1 745.568971561832 -0.0574817584793048 0.166279781003808 0.720742643523561 0.827523537246578
CBLL1.AS1 11.6498774153039 -0.726604356501214 0.404500244739052 0.0326204294158023 0.0926394574067058
SLC26A4 4.20935386332484 0.0802528195824468 0.502915070566005 0.810672203262983 0.888099604516704
WBP1LP2 2.90309137876066 0.0615933236702054 0.474156524984472 0.85642549379589 0.917038455471702
PIK3CG 1773.13037637732 1.01171052665979 0.240497284182105 9.30556465881528e-06 0.000113843455271975
LINC02577 1.08589792378319 0.247530133224146 0.642245798315017 0.416015459768188 0.581277513772317
CCDC71L 384.809283234529 -0.00246469998410829 0.24805902397581 0.987956785406611 0.992717130487597
NAMPT 11183.589775631 -0.67725887127632 0.535780261714897 0.0737407106740405 0.171137942330772
SYPL1 468.166081067778 0.413812675257048 0.242139885133504 0.0682378648938783 0.161609381682371
CDHR3 35.2818128246172 -0.334974077636665 0.341910086376283 0.257234768468027 0.420732024666722
RPL13AP16 2.81596780699519 2.15752349507734 0.879160848401241 0.00127201898024618 0.00698014029772642
ATXN7L1 386.435299569845 0.158738118563343 0.216900265364854 0.441229517624427 0.604244532341845
YBX1P2 35.8687195684486 -0.230558883845205 0.238994595282904 0.303478758968817 0.469770584974069
EFCAB10 9.33617437957203 1.28374662431522 0.52964289016618 0.0028771755337433 0.0135766914566579
RINT1 348.645045152366 0.130874565823925 0.20554691398144 0.505781840566558 0.661462926857797
PUS7 49.8514706468307 0.407329922259736 0.321103625657182 0.151691856260221 0.289328857229188
RNU6.1322P 3.97457087447204 4.94949788087121 1.21866886179479 1.36066841681217e-06 2.20674576619789e-05
RWDD4P1 24.5982895594374 2.90964175206843 0.498177444867199 5.55461236056438e-10 2.73502106816798e-08
RPL36P12 4.13589107194781 3.19408150061335 1.04622056773354 0.000170589852355742 0.00132343341100114
SRPK2 959.187448891395 -0.0956710024271512 0.171339791156232 0.562595107251394 0.709024859326107
KMT2E 4598.49474231061 0.0216111133135 0.127213706688067 0.864117967126722 0.92134934633849
KMT2E.AS1 289.751154932704 -0.172424296690842 0.291360669960569 0.509553767364338 0.664550764309441
LINC01004 182.225663236053 1.5894202462139 0.275411875100012 1.50400330395279e-09 6.34759077818838e-08
LHFPL3.AS2 2.07138932981665 3.06139388197826 0.999146500651267 0.00014240086380141 0.0011343032667795
LHFPL3 1.6175987967499 0.562048017028503 0.751259893070535 0.15257144086329 0.290550247400108
ORC5 100.980552711945 1.06503724760375 0.240156730154753 3.14412007448316e-06 4.49553649891111e-05
SLC26A5 13.1562794884273 0.497580164897807 0.393353688953792 0.126222399461894 0.253861462468807
RPS29P16 15.4641602100763 0.378742326442329 0.264731773623746 0.118603760724659 0.242838098839348
PSMC2 874.803795573483 -0.198255511625063 0.187339854435818 0.269458509431579 0.433838894901496
DNAJC2 753.384988168151 -0.686374887034808 0.267797555869323 0.0049979856485892 0.0212106548156069
PMPCB 1171.56703447798 -0.498988566113493 0.245129628447308 0.0276345106299634 0.0814322242070711
NFE4 11.8387245516058 -2.23935797159592 0.85239644864073 0.000527420999314309 0.00336165536064414
LRRC17 3.04628520667807 0.890048295618436 0.616771961938819 0.0381126452519133 0.104275018010522
RNU6.1136P 0.834291167650153 0.0289852542574309 0.606678689171931 0.911527838372339 0.948537369817511
FBXL13 41.410883749071 0.443779535277879 0.443190424531759 0.206153275673664 0.36049615363763
RPL7AP39 4.33432804804752 -0.445195187428589 0.480915114906097 0.224721389992334 0.383397770252256
FAM185A 42.1551205880859 0.0566308212414018 0.321787166384464 0.842584067364648 0.908805213909217
RASA4DP 12.5772444234152 0.06184570605641 0.423501515271082 0.853436642917774 0.91567686923186
SPDYE2B 16.3810071586312 0.194787053717718 0.48385425217715 0.577610648962901 0.721007423068799
UPK3BL1 1.41251693876431 0.217977944273218 0.582695877204769 0.508870843655994 0.663937358797286
RASA4 79.9993467383557 -0.0232082430878766 0.346893455109816 0.936822545729527 0.963220437527834
SPDYE2 121.479809124903 0.496843624056437 0.372653377793367 0.118938343219004 0.243376081940647
UPK3BL2 1.18522878473168 0.385758340629376 0.704014080049449 0.244615103078652 0.406458568329063
RASA4B 80.2994654775408 -0.401496194665512 0.287355016876619 0.121398415352656 0.24706871685345
MIR4467 6.1727781574237 -0.210704434612807 0.423463444989453 0.524379701754389 0.677647559544647
MIR5090 0.83423221555731 -0.249925823528778 0.667986740771226 0.429095916242539 0.59353969762065
LRWD1 371.967390414192 -0.560483592260805 0.287352191919252 0.0299591648748892 0.0867161740361219
ALKBH4 139.764606776529 -0.167512990679472 0.299550868116979 0.531729492467376 0.683321782525381
ORAI2 1592.73288616986 -0.114747340698737 0.214910664899119 0.572345882751787 0.716645228449002
PRKRIP1 26.1877689517797 0.281365208235253 0.30160668699018 0.301141061310593 0.46777834500693
SPDYE6 110.327489831639 0.857675023216835 0.459199959576476 0.0227623785413662 0.0697939859286604
MIR4285 3.82781291030822 2.666117357855 0.870556787428888 0.000166724210176414 0.00129990181272352
SH2B2 457.203562758225 0.727058135680809 0.332339265458642 0.0141430449942015 0.0482665079087156
CUX1 2214.94159230439 0.328349776474203 0.172935497894118 0.0495573960348131 0.127147493499951
COL26A1 4.18992951215279 0.612753568160473 0.909951908412551 0.0983299718592477 0.211299957029346
IFT22 17.0177546331997 -0.358087975229325 0.359140522957577 0.247834514779605 0.410062677825756
EMSLR 0.80248436588174 0.395052098931039 0.735081218958338 0.205509128900417 0.359657426834848
FIS1 661.951376443914 -0.41083529855188 0.286481462535814 0.110338949592151 0.230146746606403
CLDN15 246.032420841224 -0.806893713003931 0.267529534413575 0.0010176125216027 0.00581926365348633
ZNHIT1 301.326099146891 -0.131955824591304 0.217708316132905 0.52144353463004 0.675263508712353
PLOD3 431.089558605254 -0.400911393938529 0.231584321012411 0.0633465686021814 0.153076155875267
RPSAP46 1.01064300291899 0.168842377755512 0.606979154736465 0.583911386817783 0.726062947023503
AP1S1 76.3694196574215 0.00142868616360733 0.267997125931665 0.996069231216729 0.997803589298943
SERPINE1 35.2656770772721 2.55599578138436 0.424196434201391 1.863083552401e-10 1.08615286993575e-08
TRIM56 1717.97631452402 0.445022796254158 0.181562877203584 0.0110118737184749 0.0395696224906801
MUC12.AS1 5.74958359505332 -0.385771911135392 0.515918524163353 0.292755786153052 0.458863421055206
MUC12 15.578846846749 0.308963613594704 0.471982595522477 0.386299375254954 0.553607141384713
MUC3A 3.51357478263598 -0.0101698214928706 0.523416298490694 0.975191347475103 0.9849869248228
ACHE 4.55114708481865 0.798536357160863 0.720450609788966 0.0738600499604978 0.171305793787015
UFSP1 3.84923672197349 0.344541260476485 0.571274714781901 0.345602287470756 0.513403752988471
SRRT 2806.44472551383 -0.522053918800751 0.3131017447673 0.0589067266705506 0.144747539448306
TRIP6 115.403880533721 0.280706562206457 0.259561084757998 0.243846841471023 0.405551894122443
SLC12A9 1681.58166851643 -0.385075910669489 0.242297203982716 0.0860959162204796 0.191905565784973
EPHB4 127.406233055903 -0.733857993279772 0.524441749626598 0.0540824256603483 0.135855450969382
EPO 1.21294225164624 -0.218302856697782 0.615034432628689 0.502772972367237 0.659088728302005
POP7 100.474113261357 -0.0712390367365006 0.259947067495294 0.766461639806859 0.858134187370607
GIGYF1 3694.30767084047 -0.384375149121189 0.23264376910756 0.0766472221591417 0.176152880502367
GNB2 3337.8335202091 -0.40686125478637 0.238925382028174 0.0663416258351154 0.158284472771723
TFR2 72.0795416775959 -0.826751100113735 0.214461535443181 5.13818200959179e-05 0.000485062387043473
MOSPD3 117.021053404609 -1.18820926879336 0.204953823232247 1.7809960201661e-09 7.31882236708107e-08
PCOLCE 59.0480484500551 -1.43247041630342 0.327793742790215 2.32362769345832e-06 3.46279131795404e-05
PCOLCE.AS1 4.54945001157362 -0.994494363035841 0.668998860535715 0.033942136998134 0.0953005438755597
FBXO24 6.61527289472675 -0.0589615316841858 0.39919991828302 0.855143796612793 0.916563890844187
LRCH4 4602.98946967303 -0.585322924249791 0.251753816018059 0.0116201852404415 0.0413141144456873
SAP25 926.574324389194 -0.389788393725829 0.394776302114815 0.224696176127663 0.383396179718805
IRS3P 6.56525069788423 0.709769060341013 0.637986674835206 0.094262732560335 0.204868461997619
AGFG2 116.495458162964 0.51645782040996 0.318485558364218 0.0696897283203919 0.164123326569041
NYAP1 8.11514036199507 -0.0490248028688182 0.433483392220547 0.884403426372372 0.933057991861442
TSC22D4 492.46767736407 -0.123461961498279 0.292078572736517 0.638220753621714 0.766383726006696
SPACDR 3.11076197950645 -0.263552044002888 0.573551068427532 0.448595407399925 0.610491362744516
PPP1R35.AS1 16.205542267204 0.177482591986077 0.389946737750068 0.583422224082517 0.725692800574191
PPP1R35 293.675022758687 -0.0704928085623768 0.345427253198769 0.810929218990203 0.888247636933905
MEPCE 988.040071004324 -0.19427224898853 0.283143273777094 0.447359375792732 0.609277006268338
ZCWPW1 271.313507809365 0.298957231091589 0.241458727444255 0.185692376934456 0.334511892901767
PILRA 1110.91859288382 -0.379900871785089 0.308185363141672 0.162223225165362 0.303069915276461
PILRB 43.7562283860159 0.616912579260621 0.331579955781898 0.0353293620259925 0.0983325182279108
MIR6840 14.4787932676722 0.365855362556527 0.3444994224307 0.221075614546758 0.378744227350617
STAG3L5P 63.8928874099044 1.59329009905921 0.25252223064429 4.66971603400023e-11 3.38044145481169e-09
STAG3L5P.PVRIG2P.PILRB 440.973745252713 0.162788125915903 0.206243671879566 0.408884398514851 0.574465772776007
PMS2P1 136.489253664692 0.343446043997077 0.160307150848814 0.0273261306286194 0.0807172295098785
SPDYE3 77.7685772256711 1.07324539000309 0.280336224371702 4.12906632833297e-05 0.000404252790282201
PVRIG 421.709419890028 0.355828437933206 0.246350881217354 0.122471061788057 0.24855758938085
CASTOR3 565.831417409256 -0.352031244676795 0.199469708337637 0.0636330705467229 0.153531198354757
STAG3 149.693086780734 -0.542168336951687 0.203539385779262 0.00508524596010434 0.0215119286338625
GPC2 70.7094314036172 -0.242354374650436 0.408428879935398 0.458265708297367 0.619001632028075
GAL3ST4 110.402510352227 -0.282628079509832 0.429418910590873 0.39903422025924 0.565751394528511
TRAPPC14 880.512431270786 -0.142366126800348 0.228477732789286 0.507837092179863 0.663058796574852
LAMTOR4 1019.46365214541 -0.558303360764989 0.306618241307728 0.0396135094852542 0.107341416009746
RPL7P60 2.06099845976382 -0.326484920811265 0.626865106424369 0.337435453193413 0.505280291991216
MBLAC1 15.1539598369285 0.724714549927423 0.362777980588162 0.0220449194486127 0.0680549217043191
CNPY4 146.892115567069 0.126127402690512 0.335504439645325 0.668833961834678 0.788927499023078
TAF6 369.293770900097 -0.498474093689685 0.188449469122892 0.00566490110915201 0.0234423751747646
AP4M1 93.3202436747598 -0.319107917818523 0.165033513609012 0.0457654560512515 0.119745783690611
MIR106B 7.06524760689324 -0.142875859443442 0.402627212003503 0.658889059427205 0.782520242133722
MIR93 4.54183586015597 -0.169913792908571 0.492600367291032 0.62051599250078 0.752772910940129
MIR25 14.3553464671095 0.0354604288851095 0.312804554402059 0.899419158518074 0.941717055591958
MCM7 1250.41458571287 -0.260121313571972 0.277882615849074 0.301292585463792 0.467916353158302
COPS6 605.611732587064 -0.152674023703782 0.189214875304373 0.400177493501005 0.566918115793091
ZNF3 469.068980833732 0.176662862884579 0.218149936790015 0.393250715903204 0.560257199669826
ZSCAN21 34.7673247273281 -0.172747766859164 0.248730263695268 0.45436686619052 0.615526609781705
ZKSCAN1 694.789500528317 0.166194472001464 0.219855615428853 0.42603878706938 0.590377546826353
TRIM4 448.535061712897 0.158614511372029 0.113463978736922 0.15709879736384 0.296330710964722
OR2AE1 2.64755428790315 0.107959972900805 0.523055342189692 0.748391715314948 0.846509710276044
CYP3A43 2.0557695884806 0.903202320213034 0.76503644575308 0.0503236060384122 0.128570138507861
CYP3A4 2.7622484732204 0.329263291865756 0.605591166928719 0.356662758934992 0.52436530907325
CYP3AP2 5.77281732458137 -0.368848359310526 0.49432465152102 0.302682801374632 0.469142247688919
CYP3A51P 15.189261557522 0.484663665943434 0.322820388592715 0.0895504130891482 0.197433554957136
CYP3A5 32.9013476682678 0.996538131421296 0.29617512148581 0.00025756697358159 0.00186023428359455
ZSCAN25 696.970558286092 -0.0928195769329191 0.181860140368651 0.590084693895085 0.730406045630979
TMEM225B 12.1952233973125 -0.435163880565741 0.330564625573013 0.132342775852745 0.262595549618145
